Date,S33,S33Nm,Index,Constituents
2021-04-30,0050,水産・農林業,100.0,12
2021-04-30,1050,鉱業,100.0,5
2021-04-30,2050,建設業,100.0,130
2021-04-30,3050,食料品,100.0,115
2021-04-30,3100,繊維製品,100.0,45
2021-04-30,3150,パルプ・紙,100.0,22
2021-04-30,3200,化学,100.0,195
2021-04-30,3250,医薬品,100.0,67
2021-04-30,3300,石油･石炭製品,100.0,9
2021-04-30,3350,ゴム製品,100.0,16
2021-04-30,3400,ガラス･土石製品,100.0,47
2021-04-30,3450,鉄鋼,100.0,37
2021-04-30,3500,非鉄金属,100.0,31
2021-04-30,3550,金属製品,100.0,82
2021-04-30,3600,機械,100.0,199
2021-04-30,3650,電気機器,100.0,220
2021-04-30,3700,輸送用機器,100.0,80
2021-04-30,3750,精密機器,100.0,47
2021-04-30,3800,その他製品,100.0,98
2021-04-30,4050,電気･ガス業,100.0,26
2021-04-30,5050,陸運業,100.0,54
2021-04-30,5100,海運業,100.0,11
2021-04-30,5150,空運業,100.0,4
2021-04-30,5200,倉庫･運輸関連業,100.0,28
2021-04-30,5250,情報･通信業,100.0,449
2021-04-30,6050,卸売業,100.0,267
2021-04-30,6100,小売業,100.0,297
2021-04-30,7050,銀行業,100.0,70
2021-04-30,7100,証券･商品先物取引業,100.0,32
2021-04-30,7150,保険業,100.0,12
2021-04-30,7200,その他金融業,100.0,32
2021-04-30,8050,不動産業,100.0,116
2021-04-30,9050,サービス業,100.0,402
2021-05-07,0050,水産・農林業,100.77600833992378,12
2021-05-07,1050,鉱業,103.96825396825398,5
2021-05-07,2050,建設業,101.7658792030022,128
2021-05-07,3050,食料品,101.11974712787773,116
2021-05-07,3100,繊維製品,101.49443886471003,46
2021-05-07,3150,パルプ・紙,103.56142429099016,22
2021-05-07,3200,化学,101.88198103266598,196
2021-05-07,3250,医薬品,100.64285714285714,67
2021-05-07,3300,石油･石炭製品,104.03225806451613,9
2021-05-07,3350,ゴム製品,102.81368821292776,17
2021-05-07,3400,ガラス･土石製品,102.84878487848785,48
2021-05-07,3450,鉄鋼,104.10692722417811,36
2021-05-07,3500,非鉄金属,104.92505353319058,31
2021-05-07,3550,金属製品,101.43857634902412,82
2021-05-07,3600,機械,102.16619199195844,200
2021-05-07,3650,電気機器,101.45362567429837,218
2021-05-07,3700,輸送用機器,102.39952009598082,79
2021-05-07,3750,精密機器,100.69721115537848,47
2021-05-07,3800,その他製品,101.2790450378724,98
2021-05-07,4050,電気･ガス業,102.20440881763525,27
2021-05-07,5050,陸運業,100.82517309910162,52
2021-05-07,5100,海運業,105.9670781893004,11
2021-05-07,5150,空運業,101.2841395109341,4
2021-05-07,5200,倉庫･運輸関連業,100.56925996204933,29
2021-05-07,5250,情報･通信業,100.20641172326566,450
2021-05-07,6050,卸売業,101.43769968051117,263
2021-05-07,6100,小売業,101.239829275291,296
2021-05-07,7050,銀行業,103.17781176123768,70
2021-05-07,7100,証券･商品先物取引業,102.64135788011836,32
2021-05-07,7150,保険業,103.49874888546941,12
2021-05-07,7200,その他金融業,102.16714654148984,32
2021-05-07,8050,不動産業,101.86688311688312,115
2021-05-07,9050,サービス業,100.79903147699758,403
2021-05-14,0050,水産・農林業,100.19464109298357,12
2021-05-14,1050,鉱業,105.17241379310344,5
2021-05-14,2050,建設業,99.39837398373983,125
2021-05-14,3050,食料品,100.41225743403601,116
2021-05-14,3100,繊維製品,99.67914438502675,45
2021-05-14,3150,パルプ・紙,100.96092400984378,22
2021-05-14,3200,化学,99.51305430289983,192
2021-05-14,3250,医薬品,96.68008048289738,67
2021-05-14,3300,石油･石炭製品,101.95828011919966,9
2021-05-14,3350,ゴム製品,101.7017655237068,16
2021-05-14,3400,ガラス･土石製品,98.70430274151266,48
2021-05-14,3450,鉄鋼,100.67756078118772,37
2021-05-14,3500,非鉄金属,100.42826552462527,31
2021-05-14,3550,金属製品,99.59930007350826,82
2021-05-14,3600,機械,98.7991266375546,199
2021-05-14,3650,電気機器,97.62979683972912,217
2021-05-14,3700,輸送用機器,99.78180861760472,78
2021-05-14,3750,精密機器,98.54014598540147,47
2021-05-14,3800,その他製品,99.95890185763604,96
2021-05-14,4050,電気･ガス業,99.67652495378928,27
2021-05-14,5050,陸運業,99.45014553756388,52
2021-05-14,5100,海運業,96.2800875273523,11
2021-05-14,5150,空運業,98.19563499642366,4
2021-05-14,5200,倉庫･運輸関連業,99.5787385619521,30
2021-05-14,5250,情報･通信業,95.85253456221197,447
2021-05-14,6050,卸売業,99.65729952021934,263
2021-05-14,6100,小売業,99.66925276273835,296
2021-05-14,7050,銀行業,101.5881708652793,69
2021-05-14,7100,証券･商品先物取引業,97.8620019436346,32
2021-05-14,7150,保険業,104.3966218966219,12
2021-05-14,7200,その他金融業,100.8751675852823,32
2021-05-14,8050,不動産業,99.31553441723449,114
2021-05-14,9050,サービス業,98.18121693121694,402
2021-05-21,0050,水産・農林業,98.61827662702964,12
2021-05-21,1050,鉱業,100.26809651474531,5
2021-05-21,2050,建設業,100.06565988181222,127
2021-05-21,3050,食料品,100.06410256410257,113
2021-05-21,3100,繊維製品,100.11031439602868,46
2021-05-21,3150,パルプ・紙,100.38466402326873,20
2021-05-21,3200,化学,99.92542878448918,194
2021-05-21,3250,医薬品,98.6086336068498,67
2021-05-21,3300,石油･石炭製品,100.09208103130756,9
2021-05-21,3350,ゴム製品,105.82876709389791,16
2021-05-21,3400,ガラス･土石製品,98.13829787234043,47
2021-05-21,3450,鉄鋼,99.63711803800248,36
2021-05-21,3500,非鉄金属,98.02631578947368,31
2021-05-21,3550,金属製品,99.57173447537473,77
2021-05-21,3600,機械,99.25301352008731,198
2021-05-21,3650,電気機器,98.70934746983711,218
2021-05-21,3700,輸送用機器,100.9735650590333,78
2021-05-21,3750,精密機器,99.28952042628775,47
2021-05-21,3800,その他製品,100.5249343832021,95
2021-05-21,4050,電気･ガス業,98.63481228668942,27
2021-05-21,5050,陸運業,98.80525686977299,53
2021-05-21,5100,海運業,94.77502393362408,10
2021-05-21,5150,空運業,99.38212489129901,4
2021-05-21,5200,倉庫･運輸関連業,100.46388336646785,29
2021-05-21,5250,情報･通信業,97.72727272727273,449
2021-05-21,6050,卸売業,100.13831258644537,263
2021-05-21,6100,小売業,100.08882185352775,298
2021-05-21,7050,銀行業,101.56009965655599,70
2021-05-21,7100,証券･商品先物取引業,99.16299853274643,32
2021-05-21,7150,保険業,101.41548709408825,13
2021-05-21,7200,その他金融業,104.25855826201449,32
2021-05-21,8050,不動産業,100.66126693936368,116
2021-05-21,9050,サービス業,100.0,402
2021-05-28,0050,水産・農林業,97.34661358665828,12
2021-05-28,1050,鉱業,97.63546798029556,5
2021-05-28,2050,建設業,100.0,130
2021-05-28,3050,食料品,100.0,115
2021-05-28,3100,繊維製品,100.60071301247771,46
2021-05-28,3150,パルプ・紙,100.75327013789675,22
2021-05-28,3200,化学,100.74404761904762,195
2021-05-28,3250,医薬品,98.27586206896551,67
2021-05-28,3300,石油･石炭製品,100.0,9
2021-05-28,3350,ゴム製品,105.1775147928994,17
2021-05-28,3400,ガラス･土石製品,97.75331849286833,48
2021-05-28,3450,鉄鋼,100.38910204964024,36
2021-05-28,3500,非鉄金属,101.37741046831957,31
2021-05-28,3550,金属製品,99.75124378109453,77
2021-05-28,3600,機械,99.63985594237695,201
2021-05-28,3650,電気機器,99.77162143403402,218
2021-05-28,3700,輸送用機器,101.93115040898981,80
2021-05-28,3750,精密機器,101.08786610878661,47
2021-05-28,3800,その他製品,100.85334522706948,92
2021-05-28,4050,電気･ガス業,98.48621780388612,27
2021-05-28,5050,陸運業,99.72377122769748,50
2021-05-28,5100,海運業,97.16228199822642,11
2021-05-28,5150,空運業,104.00435526695202,4
2021-05-28,5200,倉庫･運輸関連業,100.51563688425573,28
2021-05-28,5250,情報･通信業,97.48743718592965,447
2021-05-28,6050,卸売業,100.66138850324748,262
2021-05-28,6100,小売業,100.30706243602864,297
2021-05-28,7050,銀行業,100.48872966114347,70
2021-05-28,7100,証券･商品先物取引業,100.29411764705883,32
2021-05-28,7150,保険業,102.8274776337507,12
2021-05-28,7200,その他金融業,104.45045488074749,32
2021-05-28,8050,不動産業,100.88673481088341,114
2021-05-28,9050,サービス業,100.52687729280527,400
2021-06-04,0050,水産・農林業,97.32574314105238,12
2021-06-04,1050,鉱業,101.23152709359606,5
2021-06-04,2050,建設業,100.56430869496896,128
2021-06-04,3050,食料品,100.0,115
2021-06-04,3100,繊維製品,102.0830398647697,44
2021-06-04,3150,パルプ・紙,100.50239664611497,22
2021-06-04,3200,化学,100.9900998560787,194
2021-06-04,3250,医薬品,98.7891019172553,67
2021-06-04,3300,石油･石炭製品,102.76243093922652,9
2021-06-04,3350,ゴム製品,106.93906953033225,16
2021-06-04,3400,ガラス･土石製品,98.1145025381287,48
2021-06-04,3450,鉄鋼,101.0,37
2021-06-04,3500,非鉄金属,100.22742779167615,31
2021-06-04,3550,金属製品,100.5815627012082,80
2021-06-04,3600,機械,100.64829821717991,199
2021-06-04,3650,電気機器,100.80558539205155,217
2021-06-04,3700,輸送用機器,105.7085473766239,80
2021-06-04,3750,精密機器,101.29870129870129,47
2021-06-04,3800,その他製品,101.16278088109077,94
2021-06-04,4050,電気･ガス業,96.9639468690702,27
2021-06-04,5050,陸運業,100.93428204195706,50
2021-06-04,5100,海運業,100.68230277185502,11
2021-06-04,5150,空運業,110.69438983196834,4
2021-06-04,5200,倉庫･運輸関連業,101.87826667587667,28
2021-06-04,5250,情報･通信業,96.7708247873766,448
2021-06-04,6050,卸売業,100.84565843093671,266
2021-06-04,6100,小売業,101.39970738705489,296
2021-06-04,7050,銀行業,100.43158329162387,70
2021-06-04,7100,証券･商品先物取引業,99.45621039840292,32
2021-06-04,7150,保険業,103.87626914472551,12
2021-06-04,7200,その他金融業,106.18609334699502,32
2021-06-04,8050,不動産業,101.95294626061315,116
2021-06-04,9050,サービス業,100.90032191574608,402
2021-06-11,0050,水産・農林業,98.33227693807899,12
2021-06-11,1050,鉱業,99.85221674876847,5
2021-06-11,2050,建設業,100.34202713206682,128
2021-06-11,3050,食料品,100.10204081632652,115
2021-06-11,3100,繊維製品,103.5122310639552,44
2021-06-11,3150,パルプ・紙,99.36674141828931,22
2021-06-11,3200,化学,100.31397174254317,195
2021-06-11,3250,医薬品,102.46164823403497,67
2021-06-11,3300,石油･石炭製品,102.59839510890333,9
2021-06-11,3350,ゴム製品,106.75011636411995,16
2021-06-11,3400,ガラス･土石製品,98.66075349846025,48
2021-06-11,3450,鉄鋼,99.05804360636418,36
2021-06-11,3500,非鉄金属,100.54347826086958,31
2021-06-11,3550,金属製品,100.32292787944026,79
2021-06-11,3600,機械,100.0,198
2021-06-11,3650,電気機器,100.66884899132656,216
2021-06-11,3700,輸送用機器,103.78508579573489,80
2021-06-11,3750,精密機器,102.74619180433385,47
2021-06-11,3800,その他製品,100.73712163975756,96
2021-06-11,4050,電気･ガス業,99.2,27
2021-06-11,5050,陸運業,104.02298850574712,49
2021-06-11,5100,海運業,101.06609808102345,11
2021-06-11,5150,空運業,115.1983194317956,4
2021-06-11,5200,倉庫･運輸関連業,101.50129608294931,28
2021-06-11,5250,情報･通信業,98.44588338806048,450
2021-06-11,6050,卸売業,101.42857142857142,267
2021-06-11,6100,小売業,102.34375,297
2021-06-11,7050,銀行業,97.89915966386555,69
2021-06-11,7100,証券･商品先物取引業,99.0731226988612,32
2021-06-11,7150,保険業,99.94249429673783,12
2021-06-11,7200,その他金融業,106.10544818570469,32
2021-06-11,8050,不動産業,103.24026665574375,116
2021-06-11,9050,サービス業,101.91532258064515,403
2021-06-18,0050,水産・農林業,97.15128775245506,12
2021-06-18,1050,鉱業,96.79802955665025,5
2021-06-18,2050,建設業,99.82389682059468,130
2021-06-18,3050,食料品,100.05219206680584,116
2021-06-18,3100,繊維製品,101.43589743589743,45
2021-06-18,3150,パルプ・紙,100.87447057678483,22
2021-06-18,3200,化学,100.44247121453003,194
2021-06-18,3250,医薬品,101.72413793103448,67
2021-06-18,3300,石油･石炭製品,101.74542358450405,9
2021-06-18,3350,ゴム製品,104.19753086419755,17
2021-06-18,3400,ガラス･土石製品,98.62703170182982,48
2021-06-18,3450,鉄鋼,97.28141072740631,37
2021-06-18,3500,非鉄金属,99.1139240506329,31
2021-06-18,3550,金属製品,100.0,81
2021-06-18,3600,機械,98.94259818731118,203
2021-06-18,3650,電気機器,100.66313984181741,216
2021-06-18,3700,輸送用機器,102.68361581920904,81
2021-06-18,3750,精密機器,101.4475271411339,47
2021-06-18,3800,その他製品,100.4231311706629,97
2021-06-18,4050,電気･ガス業,99.26548672566372,27
2021-06-18,5050,陸運業,102.22238666074688,50
2021-06-18,5100,海運業,101.70575692963753,11
2021-06-18,5150,空運業,108.98182996109097,4
2021-06-18,5200,倉庫･運輸関連業,99.75038402457757,29
2021-06-18,5250,情報･通信業,98.28840393667095,451
2021-06-18,6050,卸売業,101.33420410153182,266
2021-06-18,6100,小売業,101.60818713450293,299
2021-06-18,7050,銀行業,98.02032988108937,70
2021-06-18,7100,証券･商品先物取引業,97.61799821873254,32
2021-06-18,7150,保険業,98.65014034755733,12
2021-06-18,7200,その他金融業,105.78126574116983,32
2021-06-18,8050,不動産業,101.98717948717947,116
2021-06-18,9050,サービス業,101.56044789554612,404
2021-06-25,0050,水産・農林業,97.30512617729528,12
2021-06-25,1050,鉱業,100.79365079365078,5
2021-06-25,2050,建設業,100.0,129
2021-06-25,3050,食料品,100.51375888521359,113
2021-06-25,3100,繊維製品,101.03351587236995,46
2021-06-25,3150,パルプ・紙,99.73408697007598,22
2021-06-25,3200,化学,100.47095761381475,195
2021-06-25,3250,医薬品,102.62137478789333,68
2021-06-25,3300,石油･石炭製品,103.0,9
2021-06-25,3350,ゴム製品,104.19292267903693,16
2021-06-25,3400,ガラス･土石製品,98.38882999246971,48
2021-06-25,3450,鉄鋼,97.2919858573954,36
2021-06-25,3500,非鉄金属,100.0,31
2021-06-25,3550,金属製品,101.06745460265051,80
2021-06-25,3600,機械,99.39577039274926,199
2021-06-25,3650,電気機器,101.31752305665349,219
2021-06-25,3700,輸送用機器,103.27304048234281,81
2021-06-25,3750,精密機器,101.45985401459853,47
2021-06-25,3800,その他製品,100.55663790704148,99
2021-06-25,4050,電気･ガス業,98.26589595375722,27
2021-06-25,5050,陸運業,102.55676087395051,52
2021-06-25,5100,海運業,103.63238512035011,11
2021-06-25,5150,空運業,108.17747244722563,4
2021-06-25,5200,倉庫･運輸関連業,101.03626943005182,29
2021-06-25,5250,情報･通信業,97.82946877683719,452
2021-06-25,6050,卸売業,101.934650997151,264
2021-06-25,6100,小売業,101.98581133933484,300
2021-06-25,7050,銀行業,98.47281888949901,70
2021-06-25,7100,証券･商品先物取引業,96.67141049968374,32
2021-06-25,7150,保険業,98.11167517543356,12
2021-06-25,7200,その他金融業,102.33576642335767,33
2021-06-25,8050,不動産業,101.51976428431455,116
2021-06-25,9050,サービス業,101.28564902870087,410
2021-07-02,0050,水産・農林業,98.2142355923098,12
2021-07-02,1050,鉱業,98.12807881773399,5
2021-07-02,2050,建設業,99.5725469294944,128
2021-07-02,3050,食料品,100.29455081001473,115
2021-07-02,3100,繊維製品,101.67153049874625,46
2021-07-02,3150,パルプ・紙,99.66960352422907,21
2021-07-02,3200,化学,100.49891397282988,198
2021-07-02,3250,医薬品,100.92153870864118,68
2021-07-02,3300,石油･石炭製品,101.0,9
2021-07-02,3350,ゴム製品,103.23624595469256,17
2021-07-02,3400,ガラス･土石製品,98.84491954543319,48
2021-07-02,3450,鉄鋼,97.88446782856516,37
2021-07-02,3500,非鉄金属,99.7155858930603,31
2021-07-02,3550,金属製品,100.87421078193297,79
2021-07-02,3600,機械,98.93097071256038,202
2021-07-02,3650,電気機器,101.0026636843562,216
2021-07-02,3700,輸送用機器,103.20348821770722,82
2021-07-02,3750,精密機器,100.08904719501335,47
2021-07-02,3800,その他製品,101.31961791868898,94
2021-07-02,4050,電気･ガス業,97.6280834914611,27
2021-07-02,5050,陸運業,102.37849017580145,53
2021-07-02,5100,海運業,105.34979423868313,11
2021-07-02,5150,空運業,108.7914040586744,4
2021-07-02,5200,倉庫･運輸関連業,100.36153289949385,29
2021-07-02,5250,情報･通信業,97.61273209549071,453
2021-07-02,6050,卸売業,102.42146093781608,264
2021-07-02,6100,小売業,101.6231624090225,298
2021-07-02,7050,銀行業,98.79940569383646,70
2021-07-02,7100,証券･商品先物取引業,98.0392156862745,33
2021-07-02,7150,保険業,98.90938486049806,12
2021-07-02,7200,その他金融業,102.77185501066097,33
2021-07-02,8050,不動産業,101.99173101247901,116
2021-07-02,9050,サービス業,101.93798449612403,411
2021-07-09,0050,水産・農林業,97.0166792341345,12
2021-07-09,1050,鉱業,92.3152709359606,5
2021-07-09,2050,建設業,98.641972445795,128
2021-07-09,3050,食料品,99.65111169176683,116
2021-07-09,3100,繊維製品,100.02030044660984,46
2021-07-09,3150,パルプ・紙,97.84760097191662,22
2021-07-09,3200,化学,98.03380833834092,194
2021-07-09,3250,医薬品,98.91590627423412,68
2021-07-09,3300,石油･石炭製品,98.62437905999238,9
2021-07-09,3350,ゴム製品,102.80655074818156,16
2021-07-09,3400,ガラス･土石製品,96.24011483960379,48
2021-07-09,3450,鉄鋼,94.6058091286307,37
2021-07-09,3500,非鉄金属,95.50858652575957,31
2021-07-09,3550,金属製品,99.54824035585035,78
2021-07-09,3600,機械,98.70004932173119,200
2021-07-09,3650,電気機器,99.25768180977892,218
2021-07-09,3700,輸送用機器,101.3601751755701,80
2021-07-09,3750,精密機器,100.0,47
2021-07-09,3800,その他製品,100.30135610246107,99
2021-07-09,4050,電気･ガス業,96.77037901869855,26
2021-07-09,5050,陸運業,100.37037037037038,51
2021-07-09,5100,海運業,99.7867803837953,11
2021-07-09,5150,空運業,108.69046147854384,4
2021-07-09,5200,倉庫･運輸関連業,98.96114412491147,30
2021-07-09,5250,情報･通信業,96.06105939716312,454
2021-07-09,6050,卸売業,100.5086469989827,267
2021-07-09,6100,小売業,100.41518386714117,299
2021-07-09,7050,銀行業,96.02308665401645,70
2021-07-09,7100,証券･商品先物取引業,94.6372239747634,33
2021-07-09,7150,保険業,96.81441207803921,12
2021-07-09,7200,その他金融業,100.0,33
2021-07-09,8050,不動産業,100.20714737507905,116
2021-07-09,9050,サービス業,101.05736803860556,410
2021-07-16,0050,水産・農林業,97.6807486926098,12
2021-07-16,1050,鉱業,94.18719211822659,5
2021-07-16,2050,建設業,100.51995026562675,129
2021-07-16,3050,食料品,100.5990296905211,114
2021-07-16,3100,繊維製品,100.62735257214554,45
2021-07-16,3150,パルプ・紙,99.7131931166348,22
2021-07-16,3200,化学,99.9484004127967,195
2021-07-16,3250,医薬品,99.0803853086976,68
2021-07-16,3300,石油･石炭製品,103.0,9
2021-07-16,3350,ゴム製品,104.34449271658572,16
2021-07-16,3400,ガラス･土石製品,98.1870385561936,48
2021-07-16,3450,鉄鋼,96.55994846602506,36
2021-07-16,3500,非鉄金属,95.98860967948522,30
2021-07-16,3550,金属製品,100.0,78
2021-07-16,3600,機械,99.54102920723228,201
2021-07-16,3650,電気機器,100.84388185654008,219
2021-07-16,3700,輸送用機器,102.6369168356998,81
2021-07-16,3750,精密機器,100.79641612742658,47
2021-07-16,3800,その他製品,100.56296296296297,95
2021-07-16,4050,電気･ガス業,98.34368530020704,27
2021-07-16,5050,陸運業,100.81485422833019,50
2021-07-16,5100,海運業,105.32212885154063,10
2021-07-16,5150,空運業,106.84252508116975,4
2021-07-16,5200,倉庫･運輸関連業,101.13452931249543,28
2021-07-16,5250,情報･通信業,96.73366834170855,455
2021-07-16,6050,卸売業,102.33184433027634,262
2021-07-16,6100,小売業,101.17340286831814,299
2021-07-16,7050,銀行業,96.90332987671391,70
2021-07-16,7100,証券･商品先物取引業,97.56706175920151,33
2021-07-16,7150,保険業,98.79029316880676,12
2021-07-16,7200,その他金融業,103.9755351681957,33
2021-07-16,8050,不動産業,101.53511460911815,114
2021-07-16,9050,サービス業,101.02616179229082,410
2021-07-21,0050,水産・農林業,97.16550154362912,12
2021-07-21,1050,鉱業,91.18264520643807,5
2021-07-21,2050,建設業,100.18281535648994,129
2021-07-21,3050,食料品,100.8467741935484,113
2021-07-21,3100,繊維製品,98.97884572682568,46
2021-07-21,3150,パルプ・紙,98.51335487901022,22
2021-07-21,3200,化学,98.56278366111951,195
2021-07-21,3250,医薬品,96.55004520273908,68
2021-07-21,3300,石油･石炭製品,101.0,9
2021-07-21,3350,ゴム製品,102.4975024975025,17
2021-07-21,3400,ガラス･土石製品,95.59748427672956,47
2021-07-21,3450,鉄鋼,94.98198241020694,36
2021-07-21,3500,非鉄金属,95.56313993174061,31
2021-07-21,3550,金属製品,99.48423263129223,80
2021-07-21,3600,機械,97.71784232365145,201
2021-07-21,3650,電気機器,99.20283798475432,218
2021-07-21,3700,輸送用機器,102.14942004777762,82
2021-07-21,3750,精密機器,98.94534995206136,47
2021-07-21,3800,その他製品,100.2997002997003,95
2021-07-21,4050,電気･ガス業,96.81146025878003,27
2021-07-21,5050,陸運業,99.07161803713528,51
2021-07-21,5100,海運業,99.16849015317285,11
2021-07-21,5150,空運業,104.0317863335243,4
2021-07-21,5200,倉庫･運輸関連業,99.94239631336407,31
2021-07-21,5250,情報･通信業,94.77124183006535,455
2021-07-21,6050,卸売業,101.10344827586206,267
2021-07-21,6100,小売業,100.27044104965208,300
2021-07-21,7050,銀行業,96.39632597224937,70
2021-07-21,7100,証券･商品先物取引業,95.32127261384903,33
2021-07-21,7150,保険業,97.84014527484678,12
2021-07-21,7200,その他金融業,100.58394160583941,33
2021-07-21,8050,不動産業,100.39613120923036,114
2021-07-21,9050,サービス業,100.08133387555918,413
2021-07-30,0050,水産・農林業,96.92327316218807,12
2021-07-30,1050,鉱業,91.11266620013996,5
2021-07-30,2050,建設業,99.70689530474789,130
2021-07-30,3050,食料品,100.15290519877675,113
2021-07-30,3100,繊維製品,100.35897435897436,46
2021-07-30,3150,パルプ・紙,100.1157801539195,19
2021-07-30,3200,化学,98.5838779956427,195
2021-07-30,3250,医薬品,95.92070207228028,68
2021-07-30,3300,石油･石炭製品,102.0,9
2021-07-30,3350,ゴム製品,103.77994098924333,16
2021-07-30,3400,ガラス･土石製品,97.36855790772404,48
2021-07-30,3450,鉄鋼,97.40112994350282,37
2021-07-30,3500,非鉄金属,96.69749009247028,31
2021-07-30,3550,金属製品,99.43502824858757,81
2021-07-30,3600,機械,97.68941066567754,198
2021-07-30,3650,電気機器,99.00924134966688,216
2021-07-30,3700,輸送用機器,102.87162162162163,81
2021-07-30,3750,精密機器,99.38080495356037,47
2021-07-30,3800,その他製品,99.84932194876947,95
2021-07-30,4050,電気･ガス業,95.70240295748613,27
2021-07-30,5050,陸運業,99.54464522615874,52
2021-07-30,5100,海運業,106.44257703081233,11
2021-07-30,5150,空運業,103.88811495208459,4
2021-07-30,5200,倉庫･運輸関連業,102.71526710873007,26
2021-07-30,5250,情報･通信業,93.40996168582376,456
2021-07-30,6050,卸売業,101.42857142857142,265
2021-07-30,6100,小売業,100.15700360623427,298
2021-07-30,7050,銀行業,96.87194459532863,70
2021-07-30,7100,証券･商品先物取引業,94.39024390243902,33
2021-07-30,7150,保険業,100.99100501785065,12
2021-07-30,7200,その他金融業,101.36476426799008,33
2021-07-30,8050,不動産業,99.90240179266911,116
2021-07-30,9050,サービス業,99.11894273127754,413
2021-08-06,0050,水産・農林業,96.87808330707784,12
2021-08-06,1050,鉱業,92.6829268292683,5
2021-08-06,2050,建設業,98.92831215970962,126
2021-08-06,3050,食料品,99.87546699875467,113
2021-08-06,3100,繊維製品,99.1139273616615,46
2021-08-06,3150,パルプ・紙,98.7753340203576,22
2021-08-06,3200,化学,99.79759447638705,196
2021-08-06,3250,医薬品,92.9394653836443,68
2021-08-06,3300,石油･石炭製品,105.24861878453038,9
2021-08-06,3350,ゴム製品,102.60632525944942,16
2021-08-06,3400,ガラス･土石製品,98.41452034341171,48
2021-08-06,3450,鉄鋼,96.105702364395,37
2021-08-06,3500,非鉄金属,97.11451758340847,31
2021-08-06,3550,金属製品,99.43949764564739,78
2021-08-06,3600,機械,98.77987493350818,198
2021-08-06,3650,電気機器,98.4319644843155,214
2021-08-06,3700,輸送用機器,101.7684887459807,81
2021-08-06,3750,精密機器,101.24440019910404,47
2021-08-06,3800,その他製品,99.6779388083736,97
2021-08-06,4050,電気･ガス業,96.07072691552064,27
2021-08-06,5050,陸運業,99.23076923076923,53
2021-08-06,5100,海運業,129.32166301969366,11
2021-08-06,5150,空運業,101.51490639733667,4
2021-08-06,5200,倉庫･運輸関連業,100.0,29
2021-08-06,5250,情報･通信業,91.23300072698896,456
2021-08-06,6050,卸売業,100.7843137254902,261
2021-08-06,6100,小売業,99.31683571010956,296
2021-08-06,7050,銀行業,98.23667813881733,70
2021-08-06,7100,証券･商品先物取引業,95.25504151838672,33
2021-08-06,7150,保険業,96.7875282364991,12
2021-08-06,7200,その他金融業,100.27648248256509,33
2021-08-06,8050,不動産業,99.93674889310563,116
2021-08-06,9050,サービス業,97.98190624409116,412
2021-08-13,0050,水産・農林業,96.65571522060628,12
2021-08-13,1050,鉱業,96.26972740315638,5
2021-08-13,2050,建設業,99.0521327014218,127
2021-08-13,3050,食料品,99.6827203311174,116
2021-08-13,3100,繊維製品,99.93726474278544,44
2021-08-13,3150,パルプ・紙,100.73891625615762,21
2021-08-13,3200,化学,101.39372822299653,197
2021-08-13,3250,医薬品,96.67704860501843,68
2021-08-13,3300,石油･石炭製品,105.49169859514687,9
2021-08-13,3350,ゴム製品,103.47633136094674,17
2021-08-13,3400,ガラス･土石製品,99.19678714859438,47
2021-08-13,3450,鉄鋼,98.37962962962963,37
2021-08-13,3500,非鉄金属,98.28693790149893,31
2021-08-13,3550,金属製品,100.50314465408805,81
2021-08-13,3600,機械,98.74251901870463,200
2021-08-13,3650,電気機器,98.5239852398524,219
2021-08-13,3700,輸送用機器,103.49844216658678,82
2021-08-13,3750,精密機器,98.36734693877551,47
2021-08-13,3800,その他製品,100.33349003937239,98
2021-08-13,4050,電気･ガス業,97.9296066252588,27
2021-08-13,5050,陸運業,99.82905982905983,55
2021-08-13,5100,海運業,144.85776805251643,11
2021-08-13,5150,空運業,103.17078788014965,4
2021-08-13,5200,倉庫･運輸関連業,103.62853628536286,29
2021-08-13,5250,情報･通信業,92.59973236880109,458
2021-08-13,6050,卸売業,101.66770958870246,266
2021-08-13,6100,小売業,100.92083842083844,296
2021-08-13,7050,銀行業,100.7664219323596,70
2021-08-13,7100,証券･商品先物取引業,97.62752075919336,33
2021-08-13,7150,保険業,95.79121827339947,12
2021-08-13,7200,その他金融業,102.26420986883198,33
2021-08-13,8050,不動産業,100.48094709581945,116
2021-08-13,9050,サービス業,99.01580998958913,414
2021-08-20,0050,水産・農林業,95.18391061112911,12
2021-08-20,1050,鉱業,91.18264520643807,5
2021-08-20,2050,建設業,97.47474747474747,127
2021-08-20,3050,食料品,99.79550102249489,115
2021-08-20,3100,繊維製品,97.32620320855615,45
2021-08-20,3150,パルプ・紙,97.29064039408867,21
2021-08-20,3200,化学,97.95918367346938,195
2021-08-20,3250,医薬品,95.20235692662534,68
2021-08-20,3300,石油･石炭製品,97.2869698127627,9
2021-08-20,3350,ゴム製品,99.95211941980003,16
2021-08-20,3400,ガラス･土石製品,96.53273728397754,48
2021-08-20,3450,鉄鋼,94.51974071891574,37
2021-08-20,3500,非鉄金属,89.74358974358975,31
2021-08-20,3550,金属製品,97.62915561105041,80
2021-08-20,3600,機械,94.15670650730412,203
2021-08-20,3650,電気機器,93.43057492192632,218
2021-08-20,3700,輸送用機器,96.70608108108108,81
2021-08-20,3750,精密機器,94.58204334365325,47
