Date,グロース,スタンダード,プライム,TOPIX
2023-09-08,72.87776473809335,100.29360399047835,117.3254002303159,124.2740643964936
2023-09-15,71.98243761996162,100.61652281134401,119.79330045543968,127.92797538772757
2023-09-22,71.41897392723001,100.63756743501717,118.09653760873273,125.18280091031693
2023-09-29,73.77182539682539,100.59691760521636,116.42036124794745,122.39706254214428
2023-10-06,69.88764044943821,98.79569804731169,113.32672130291799,119.27258934592042
2023-10-13,67.75431861804223,98.56115107913669,114.19999999999999,121.62582181389077
2023-10-20,65.0925925925926,97.86648713672525,113.16476776810586,118.8284937626433
2023-10-27,64.12724408801458,97.86771174429401,113.9020347668727,118.77581338503033
2023-11-02,66.00124853488254,98.28824080580932,115.17948717948718,122.34438216453134
2023-11-10,65.59938817225193,98.4159779614325,115.99147121535181,123.09929197572487
2023-11-17,64.66876971608832,98.71175523349437,117.35271990912821,125.9614168914363
2023-11-24,66.94835694855222,99.67689822294022,117.4488980766651,125.95562204989885
2023-12-01,65.10071262361839,100.0,117.67045454545455,125.51205327039784
2023-12-08,63.00417246175244,99.01737769781693,114.93417139883452,122.45395734996627
2023-12-15,62.74881516587678,99.0453460620525,115.59536977741554,122.8653910991234
2023-12-22,63.95348837209303,99.11434221691553,116.31422693299305,123.08401466621713
2023-12-29,66.19047619047619,100.0,118.4030106840244,124.662318779501
2024-01-05,66.08157354475559,101.67691357693238,119.11613623210077,126.0925910316925
2024-01-12,66.50515846128278,102.219074598678,121.80709181557808,131.39697825354014
2024-01-19,64.39859270855189,102.75921450671319,121.97097123559861,132.22932821982468
2024-01-26,65.66176470588235,104.36657681940702,122.12231139485237,131.5771451449764
2024-02-02,65.89911664211556,105.0,123.49078044202354,133.79130141604853
2024-02-09,65.86646661665417,104.11981311371554,122.61972919867657,134.75008428860417
2024-02-16,64.78196946946947,103.50210844274305,123.59137522705848,138.27176753202968
2024-02-22,65.70824524312896,105.42857142857143,124.83532602280675,140.1672075185435
2024-03-01,65.92403545135457,105.62651740171812,125.96117574755759,142.73326871207013
2024-03-08,67.28160607704828,106.44007155635063,127.9094879997007,143.64885367498314
2024-03-15,65.49560853199499,106.54450261780104,127.43014583848978,140.69875252865813
2024-03-22,67.81725888324873,108.52842809364549,131.02971441502325,148.201491908294
2024-03-29,66.87873152588821,107.7612322584634,128.77270161234804,145.85194706675657
2024-04-05,64.93807713199348,105.78358208955223,125.46805349182763,142.37504214430209
2024-04-12,64.4434429923389,107.11260105533233,127.86287381473377,145.37887727579232
2024-04-19,62.21020092735703,104.20556521389597,123.29966329966331,138.35552933243426
2024-04-26,63.92405063291139,104.43037974683544,125.5654761904762,141.52478084962914
2024-05-02,63.51822151742863,105.03346080305927,126.4720942140297,143.73999072825353
2024-05-10,63.13453536754508,105.34553420751969,128.4789644012945,143.7231330074174
2024-05-17,62.79873533936836,104.02886349969933,127.491961414791,144.6402983816588
2024-05-24,63.32524925895985,104.17422867513612,126.39423076923077,144.47804281861093
2024-05-31,60.873080032336304,104.14903788340261,127.32626619552414,146.05582012811865
2024-06-07,62.70235979462875,104.26716141001855,126.21052631578947,145.13602073499663
2024-06-14,63.15565048423909,105.27159436834094,127.48184019370461,144.6924519554956
2024-06-21,62.61585993820803,105.7202380952381,127.25877192982455,143.53769807821982
2024-06-28,65.0190114068441,106.78304239401497,129.46341463414635,148.01236935266354
2024-07-05,64.13581008441867,107.78894472361809,129.81393336218088,151.9396915037087
2024-07-12,64.77556109725685,108.1319651329582,131.5351418002466,152.48651382333108
2024-07-19,64.81839783343307,107.61143818334735,131.72413793103448,150.7096046864464
2024-07-26,63.56050069541029,105.9114735002912,126.92728147273601,142.2127865812542
2024-08-02,58.724202626641656,100.6352390504848,119.30379746835442,133.6817262306136
2024-08-09,54.74990399385561,97.07894494298235,117.44765702891327,130.82118172623063
2024-08-16,58.36627140974967,100.5403239447539,122.67441860465115,141.10965947403912
2024-08-23,58.22604668752135,101.5625,124.91124260355029,141.43206338503035
2024-08-30,59.68992248062015,102.42886012839362,126.6798418972332,142.90237272420768
2024-09-06,58.406341259908224,100.17300210360428,123.4511008704557,136.8330664194201
2024-09-13,58.3206106870229,99.96563573883162,121.16650987770461,135.44862609575185
2024-09-20,58.5284530793137,101.29870129870129,124.62462462462463,139.1999957855698
2024-09-27,58.21059431524548,101.34786557674842,127.75000000000001,144.3937542144302
2024-10-04,58.83798092874969,101.5353183401964,126.85573366214551,141.9246249157114
2024-10-11,57.562299286657534,100.34435261707988,126.2905162064826,142.56363789615642
2024-10-18,56.48211214310286,99.97859589041096,125.60926580524611,141.6564817936615
2024-10-25,54.41055312137213,97.98713440500111,121.53212432461349,137.93408631153068
2024-11-01,56.42496515855423,98.90052943458517,122.66666666666666,139.30061530681053
2024-11-08,56.76077265973254,100.0,125.3687965065733,144.4574974713419
2024-11-15,57.496136012364765,98.9983305509182,124.31851178635938,142.85021915037086
2024-11-22,57.872349086172505,99.69832756240524,124.92936011987055,142.05421864463926
2024-11-29,57.60906605632907,99.77527807558295,124.29564651263287,141.22081507080242
2024-12-06,56.059580230196346,99.75062344139651,124.94124319084668,143.67097943358056
2024-12-13,57.77548918640577,100.0,125.43902154619539,144.689817936615
2024-12-20,56.37065637065637,99.44444444444444,124.85207100591715,142.34185350640593
2024-12-27,56.587154251139395,99.96651038178165,127.62730227518959,147.5935603506406
2024-12-30,57.56071132512003,100.45714285714287,127.61061946902655,146.7106372218476
2025-01-10,57.713763585649716,101.0,124.10296411856474,142.98086648685097
2025-01-17,56.70293646885003,99.36567164179105,122.81993204983013,141.15285738368172
2025-01-24,58.52036511967715,100.73099571448418,124.58354366481575,144.92582602832096
2025-01-31,59.85092891311603,100.7289029535865,127.15063520871144,146.90766183412003
2025-02-07,60.29280653183802,101.17647058823529,125.96491228070175,144.19831001348618
2025-02-14,61.471861471861466,103.38709677419355,126.31010264721772,145.35622471341875
2025-02-21,61.35432704613342,102.97617719743106,124.33889602053915,144.16143374915714
2025-02-28,61.26482213438735,101.98414341309928,123.38078291814946,141.2935139919083
2025-03-07,60.66291432145091,102.84033613445378,125.23076923076924,142.6895439986514
2025-03-14,63.41968911917098,103.24675324675326,125.84615384615385,143.0720035401214
2025-03-21,64.19180201082753,105.23150932050511,127.6242905328332,147.7242076871207
2025-03-28,63.87096774193548,103.98268398268398,126.81645387026504,145.25297117329737
2025-04-04,56.56631092804094,96.6628066782042,116.61407173788629,130.75585805799054
2025-04-11,57.379523028248805,96.6916354556804,117.95724486763687,129.9577503371544
2025-04-18,59.367088607594944,99.12959381044487,122.4037739036872,134.81698836817262
2025-04-25,61.10397139820273,100.46188022036608,123.82508304253457,138.4456127781524
2025-05-02,60.50777072480768,100.0,124.57043777648116,141.59326534052596
2025-05-09,62.285257690771076,100.76086956521739,126.95923339351474,144.00128540121375
2025-05-16,64.01869158878505,101.83028286189683,125.61026319392239,144.36794082939986
2025-05-23,62.87651553422582,102.9106029106029,125.40927159542625,144.108226567768
2025-05-30,65.28860767858322,103.69999999999999,127.95131271849425,147.58776550910318
2025-06-06,64.88052136133237,103.20855614973262,126.93684912532703,145.8893501348618
2025-06-13,66.6141357328229,104.111071576825,126.23785546988834,145.21188047875927
2025-06-20,67.10667229365626,104.91155186277138,127.72910821109109,145.99102326365477
2025-06-27,66.51555973804982,105.40682414698163,128.5216718266254,149.6407198246797
2025-07-04,66.08428041421091,104.58171357487171,129.199604743083,148.9774738705327
2025-07-11,67.44186046511628,105.58069381598794,131.14231014677728,148.72934929197572
2025-07-18,67.47458718362334,106.55918469194579,131.3586956521739,149.32147673634523
2025-07-25,68.57886068341472,108.1374321880651,134.47405329593266,155.50509946055294
2025-08-01,71.14827154766424,110.02918724741806,136.34146341463415,155.3359954484154
