Date,エネルギー資源,不動産,医薬品,商社・卸売,小売,建設・資材,情報通信・サービスその他,機械,素材・化学,自動車・輸送機,運輸・物流,金融（除く銀行）,鉄鋼・非鉄,銀行,電機・精密,電気・ガス,食品,TOPIX
2024-10-11,174.42343807798466,126.37362637362637,71.46965191330173,129.5212765957447,106.07689882806706,120.0243215803055,84.61849010900283,113.54401805869074,106.96517412935323,122.23594741613782,113.10811999648105,118.2200474042358,121.84154175588866,151.72413793103448,103.20614202152154,119.04761904761905,110.06127853666933,142.56363789615642
2024-10-18,166.42733161973234,126.18371837183719,71.09919717911522,128.80448297463568,105.59582375965005,118.0327868852459,83.92591344398573,112.95180722891567,105.78065910318746,118.2286944696283,111.26066684261457,118.39437265846013,122.0556745182013,157.0948150378959,102.33003260035038,116.24649859943976,110.41825095057034,141.6564817936615
2024-10-25,166.12361102584566,120.9090909090909,67.57829411497912,126.3749637786149,101.83635597387088,116.23691080280409,81.47313510693792,110.05837545200528,101.80328833988077,118.55940410450836,108.59144452844916,113.91794046661303,118.33002157849191,149.3270947263364,99.66630096909856,112.72141706924315,109.83738624087978,137.93408631153068
2024-11-01,171.86444840076126,122.66666666666666,70.43853699519161,128.63646109545516,103.02756439222776,117.91256793162968,83.33333333333334,111.81898301124372,104.10588870880606,117.13460248107981,112.70244424718834,118.58523341281962,119.85210561149522,150.2911208151383,103.43937568893375,120.44817927170868,110.02160755913006,139.30061530681053
2024-11-08,175.83184971453127,124.17218543046357,69.17187812965972,128.640038538874,103.71539586653032,119.0973887589559,83.98637137989779,115.15957446808511,105.4263565891473,119.2355117139334,113.29448908873702,124.24442646674896,119.17082686447735,156.89655172413794,103.18107667210441,126.14566462707764,110.07751937984496,144.4574974713419
2024-11-15,180.3868333235759,122.61580381471389,67.4205741999258,127.4906015037594,103.29908187051045,117.95348439966082,82.5925925925926,115.97807597807596,104.55445544554456,121.05056699222393,114.50381679389312,121.10322874966042,117.65860032140705,156.9942196531792,100.29155014371165,126.05042016806722,108.73649600751527,142.85021915037086
2024-11-22,184.70136248364327,123.7956204379562,66.99435517923418,127.3109243697479,104.0959040959041,119.5092324866408,84.35607368790065,116.74242424242425,104.53296703296704,120.15292190060076,113.00936753103234,124.06605837685518,119.55629713870317,155.67375886524823,101.52678734686415,124.15751609238926,108.54861437294505,142.05421864463926
2024-11-29,181.3240027169876,123.24826892463352,66.51598574030058,129.57393483709274,104.23205138629157,119.6965922678358,84.44632173049439,114.55763993112565,105.3442651098901,117.45163050100416,114.88912354804646,121.38981954711625,118.6522296044615,155.98325578596572,100.14274061990211,119.8788337750852,108.08854214968005,141.22081507080242
2024-12-06,182.7058882012803,124.8120268198555,66.6180603985714,129.6918767507003,104.74538705247272,118.66471099521947,84.07407407407408,114.58181613081425,103.515625,120.53362141696715,114.63338781768475,126.11259215519412,119.16871257396025,166.09195402298852,101.29657592645715,119.04761904761905,109.55222487497667,143.67097943358056
2024-12-13,186.15006166420034,124.10101010101012,66.07751308930433,131.63282125506805,104.9079754601227,119.3658125592738,84.27865846238586,114.10693581969056,105.3267121959627,121.82683590208524,114.91436959218271,124.86956876171843,119.26286509040334,166.66666666666669,100.0494559841741,122.29508625880257,110.694253374286,144.689817936615
