Date,その他製品,その他金融業,ガラス･土石製品,ゴム製品,サービス業,パルプ・紙,不動産業,保険業,倉庫･運輸関連業,化学,医薬品,卸売業,小売業,建設業,情報･通信業,機械,水産・農林業,海運業,石油･石炭製品,空運業,精密機器,繊維製品,証券･商品先物取引業,輸送用機器,金属製品,鉄鋼,鉱業,銀行業,陸運業,電気機器,電気･ガス業,非鉄金属,食料品,TOPIX
2023-06-23,106.18495353371654,107.37156931738213,102.25613670568178,99.07544378698225,98.58477333105564,92.01086956521739,112.27741258462731,114.7338403041825,114.40874721435128,98.14285714285714,72.72607318789585,112.1,103.02627964472117,105.2066980638409,86.96031649000874,103.43784994400895,103.18131273931613,151.46520146520146,107.0,111.26070991432069,95.91280653950953,100.08070775704326,92.18331103964482,104.06285894761791,98.99799599198397,119.53568047397285,208.12807881773398,120.72340425531914,103.84908536585367,102.72502250225021,102.09339774557166,103.84378843788437,99.76133651551312,119.30683159136886
2023-06-30,107.03774792066538,112.28008444757214,104.88266863095865,103.10650887573965,98.04045053780004,91.71717171717172,112.25062231682239,115.49429657794677,117.99807496216226,100.72795706184175,70.43696149112009,113.55724704076073,103.33333333333334,107.14285714285714,86.54970760233918,105.46394638309539,102.47757945844289,155.12820512820514,108.93186003683242,114.07588739290087,95.6242707117853,99.982754593796,92.90975325155819,106.9414457249642,101.21212121212122,124.31110672244824,211.82266009852216,121.92711550339716,107.72096473785136,103.15361139369277,100.8,105.3200163065634,100.38277511961722,120.56431220498989
2023-07-07,107.17981083491705,113.69731800766283,101.92349713654536,103.32840236686391,98.26562356170345,92.82828282828282,111.4490161001789,116.82509505703422,113.16113161131611,100.99215134983312,71.24512167125803,113.00089047195014,102.7479311337582,106.58161198865936,85.65277652776528,106.60744403996001,102.361078466327,162.82051282051282,108.19521178637201,115.2998776009792,98.65810968494749,100.65359477124183,92.9246443101453,108.0809520416162,101.88679245283019,120.1620348159665,214.74530831099196,125.49889135254988,106.81182958753669,103.00101729399798,100.1610305958132,103.59870740305523,99.42583732057416,118.78898347943358
2023-07-14,104.84429363739707,113.82920643866012,99.65274123960855,101.8121301775148,97.23904678964453,94.61445142598203,110.20818820194039,112.16730038022813,110.84581651589215,101.19908467968813,72.05815018315019,113.33073126962765,103.43144171779142,106.49350649350649,85.33210332103322,104.83681405090466,102.11367643299958,161.9047619047619,105.98526703499078,114.68788249694002,99.22135706340379,97.25490196078431,92.767934353676,105.85077983850152,100.0,125.8240374111725,217.98029556650243,124.5380635624538,105.03048780487805,102.84509931455446,100.0,103.36279370553999,99.51573849878935,117.95663351314903
2023-07-21,104.2249639060244,117.92205276319963,101.75246440306682,113.50730926721712,97.28556517467919,95.99779492833518,112.59720062208399,113.68821292775667,113.68068606336621,100.95238095238095,70.83333333333334,115.38461538461537,104.8265460030166,108.83720930232559,85.23489932885906,105.23925121884446,100.77821011673151,162.0879120879121,107.55064456721914,115.17747858017135,95.34330387491502,101.51515151515152,92.78707993942896,110.3457168914651,103.1680904666224,122.23518763727664,232.26600985221677,127.22063037249282,109.02958041838005,104.25212606303151,100.0,102.86427732079906,100.59459459459458,119.17355023600808
2023-07-28,105.73465379967297,116.10897819731605,103.81810786325734,113.20336580646612,97.85861116761282,99.23791934564252,111.06382978723404,117.77566539923954,112.26765799256506,102.45851259987708,70.36818658280922,115.36423841059602,104.32575571940926,108.88382687927107,84.91547464239272,107.76757671583024,99.86310997136033,165.56776556776555,109.57642725598527,119.69981238273921,98.26648538409245,102.39702073763209,94.46058161797193,110.62959934587082,103.61281526925698,128.78085567116233,239.6551724137931,133.55506282335548,107.66283524904215,105.68251059754203,103.38216318785581,107.27792630372952,101.42989422559351,120.67019976399192
2023-08-04,107.8921078921079,118.95671163396852,105.7299636719124,101.51627218934911,97.53497668221186,100.70410557974152,111.3385018811994,111.3111371096162,116.29298961951775,100.84519526223178,70.12656147271531,115.07607192254494,103.74581646522367,108.84794324449496,83.92857142857143,107.0458404074703,100.62450575277677,180.21978021978023,109.82597623089983,117.1358629130967,96.29503738953093,102.59740259740259,92.89381971889156,112.91905151267375,101.28533155574482,125.89370261709351,247.29064039408865,132.19653179190752,109.75914920237724,104.51219512195122,102.13333333333334,104.25969447708579,100.74637932106162,119.82836732973703
2023-08-10,106.60377358490567,118.73921313092177,105.73718582114545,108.02469135802468,96.45421251675361,97.27653631284916,111.50655384104864,119.67680608365019,117.75038520801233,100.91286307053942,70.60304314651256,115.85998918286961,106.9139228480712,109.92765142251568,81.80270793036752,108.08752328801255,101.80022420152154,180.58608058608058,116.68081494057725,118.23745410036719,94.49378330373001,104.54149207009618,94.28680835981113,114.45612876181566,102.48431017976812,128.52839189889903,241.6256157635468,131.38326954620013,108.81974248927038,105.93311758360302,105.50502846299811,102.71929824561403,103.47826086956522,121.34977663519892
2023-08-18,104.27682237333713,112.03967809300667,104.13315385784605,110.00000000000001,94.07023603914796,98.23389382722844,107.25119762966244,106.95156695156693,114.338839346304,95.97525822723998,70.98443223443223,115.51551551551552,104.64085540478516,108.2112355633835,78.62889794918496,104.50569530265925,100.14894588369651,179.3040293040293,108.59507640067912,108.44553243574052,95.5595026642984,103.26235549347678,92.91338582677166,109.0735434574976,99.27007299270073,125.94541269319303,228.07881773399018,131.4579020722654,106.39484978540771,101.75757575757575,102.09339774557166,104.6831955922865,102.85056923063334,117.8612820296696
2023-08-25,106.14649424784605,114.05433646812956,104.81870478514774,115.4320987654321,95.50398759415154,97.55586592178771,109.56022944550669,110.01424501424502,116.54853620955316,97.49324871725628,73.7058533221676,116.96229538469656,107.20268006700167,109.56804458894567,80.64046579330422,107.45562130177515,102.32381279032765,186.26373626373626,111.3539898132428,108.59287054409006,100.62923523717329,104.84211355224822,97.16611171733209,112.9021667760998,100.0,129.0043793582757,228.07881773399018,134.21965317919074,107.98235058162855,103.0738293593795,103.27102803738318,100.41322314049587,103.48228382595926,119.39480782198247
